Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","ha","2302","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","kg/ha","6264.8","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","t","14420.5","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","ha","3522","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","kg/ha","11568.6","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","t","40741.92","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","ha","3629","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","kg/ha","9450.2","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","t","34297.44","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","ha","3904","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","kg/ha","9539.4","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","t","37238.72","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","4267","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","kg/ha","9716.7","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","41457.46","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","ha","3495","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","kg/ha","10101.4","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","t","35307.58","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","ha","3227","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","9503.2","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","t","30670.23","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","1991","1991","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","1991","1991","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","1992","1992","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","1992","1992","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","1993","1993","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","1993","1993","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","1994","1994","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","1994","1994","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","1995","1995","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","1995","1995","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","1996","1996","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","1996","1996","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","1997","1997","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","1997","1997","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","1998","1998","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","1998","1998","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","1999","1999","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","1999","1999","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","2000","2000","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","2000","2000","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","2001","2001","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","2001","2001","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","2002","2002","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","2002","2002","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","2003","2003","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","2003","2003","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","2004","2004","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","2004","2004","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","2005","2005","ha","670","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01323","Oranges","2005","2005","kg/ha","1492.5","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","2005","2005","t","1000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","2006","2006","ha","800","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01323","Oranges","2006","2006","kg/ha","1500","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","2006","2006","t","1200","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","2007","2007","ha","930","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01323","Oranges","2007","2007","kg/ha","1505.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","2007","2007","t","1400","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","2008","2008","ha","1255","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01323","Oranges","2008","2008","kg/ha","1260.6","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","2008","2008","t","1582","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","2009","2009","ha","2600","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01323","Oranges","2009","2009","kg/ha","1816.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","2009","2009","t","4722","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","2010","2010","ha","2600","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01323","Oranges","2010","2010","kg/ha","1923.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","2010","2010","t","5000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01323","Oranges","2011","2011","ha","2700","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01323","Oranges","2011","2011","kg/ha","1731.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01323","Oranges","2011","2011","t","4674.4","I","Value imputed by a receiving agency",""
